Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","86.22","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","86.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","87.04","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","83.93","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","86.05","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","84.57","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","85.58","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","82.44","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","82.73","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","76.81","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","21.38","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","22.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","24.74","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","27.48","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","27.03","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","27.86","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","26.74","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","29.35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","29.07","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","29.42","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","26.26","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","27.01","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","20.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2006","2006","6121","Value","3023","Labour force survey","%","31.61","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2007","2007","6121","Value","3023","Labour force survey","%","31.56","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2008","2008","6121","Value","3023","Labour force survey","%","31.18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2009","2009","6121","Value","3023","Labour force survey","%","30.11","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","28.88","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","27.73","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","29.28","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","27.84","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","29.01","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","29.35","X","Figure from international organizations","Nonstandard age group: Including ages 65-70 Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","29.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","25.08","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","23.22","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","47.47","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","46.51","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","46.88","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","45.17","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","43.78","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","42.64","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","43.68","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","41.76","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","44.26","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","44.79","X","Figure from international organizations","Nonstandard age group: Including ages 65-70 Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","44.87","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","40.31","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","36.04","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","8.91","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","9.87","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","9.64","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","9.62","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","8.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","8.54","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","9.66","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","8.83","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","8.72","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","8.83","X","Figure from international organizations","Nonstandard age group: Including ages 65-70 Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","9.68","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","5.79","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","5.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2006","2006","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2007","2007","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2008","2008","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2009","2009","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21125","Share of employment by status of employment, total, rural areas","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","100","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2006","2006","6199","Value","3023","Labour force survey","1000 No","30.4","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2007","2007","6199","Value","3023","Labour force survey","1000 No","30.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2008","2008","6199","Value","3023","Labour force survey","1000 No","29.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2009","2009","6199","Value","3023","Labour force survey","1000 No","28.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","28.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","29.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","32.1","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","31.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","31.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","34.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","35.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","34","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","34","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
